Day,Base_Demand,Tech_Trend_Multiplier,Geopolitical_Risk,Retail_Orders,MediaTek_Wafer_Orders
4284,80.07,1.16,0.159,95.0,137.0
4285,80.04,1.16,0.235,103.0,161.0
4286,80.02,1.16,0.068,95.0,127.0
4287,80.01,1.16,0.128,90.0,116.0
4288,80.0,1.16,0.195,89.0,91.0
4289,80.0,1.16,0.135,89.0,138.0
4290,80.0,1.16,0.025,90.0,105.0
4291,80.01,1.16,0.319,91.0,117.0
4292,80.03,1.16,0.168,93.0,126.0
4293,80.05,1.16,0.082,95.0,127.0
4294,80.08,1.16,0.289,95.0,137.0
4295,80.12,1.16,0.047,93.0,115.0
4296,80.16,1.16,0.212,94.0,136.0
4297,80.2,1.16,0.169,105.0,141.0
4298,80.25,1.16,0.091,89.0,115.0
4299,80.31,1.16,0.043,93.0,120.0
4300,80.37,1.16,0.259,84.0,113.0
4301,80.44,1.16,0.12,91.0,111.0
4302,80.52,1.16,0.287,89.0,116.0
4303,80.6,1.16,0.021,89.0,106.0
4304,80.69,1.16,0.292,87.0,131.0
4305,80.78,1.16,0.286,87.0,129.0
4306,80.88,1.16,0.182,94.0,128.0
4307,80.98,1.16,0.118,97.0,130.0
4308,81.09,1.15,0.118,90.0,134.0
4309,81.2,1.15,0.163,84.0,121.0
4310,81.32,1.15,0.157,94.0,146.0
4311,81.45,1.15,0.1,96.0,124.0
4312,81.58,1.15,0.278,98.0,129.0
4313,81.72,1.15,0.066,89.0,129.0
4314,81.86,1.15,0.288,92.0,132.0
4315,82.01,1.15,0.103,89.0,112.0
4316,82.16,1.15,0.171,91.0,131.0
4317,82.32,1.15,0.226,91.0,122.0
4318,82.48,1.15,0.075,93.0,131.0
4319,82.65,1.15,0.084,94.0,131.0
4320,82.82,1.15,0.13,96.0,129.0
4321,83.0,1.15,0.184,92.0,111.0
4322,83.19,1.15,0.387,95.0,133.0
4323,83.38,1.15,0.023,92.0,136.0
4324,83.57,1.15,0.087,88.0,135.0
4325,83.77,1.15,0.154,99.0,163.0
4326,83.97,1.15,0.203,94.0,135.0
4327,84.18,1.15,0.144,89.0,111.0
4328,84.39,1.15,0.047,100.0,146.0
4329,84.61,1.15,0.133,96.0,129.0
4330,84.83,1.15,0.07,100.0,127.0
4331,85.06,1.15,0.241,100.0,146.0
4332,85.29,1.15,0.39,93.0,158.0
4333,85.53,1.15,0.131,103.0,140.0
4334,85.77,1.15,0.043,90.0,119.0
4335,86.01,1.15,0.07,97.0,115.0
4336,86.26,1.15,0.094,97.0,132.0
4337,86.51,1.15,0.297,96.0,146.0
4338,86.77,1.15,0.073,106.0,141.0
4339,87.03,1.15,0.027,102.0,134.0
4340,87.29,1.15,0.027,94.0,125.0
4341,87.56,1.15,0.177,95.0,121.0
4342,87.83,1.15,0.042,112.0,125.0
4343,88.11,1.15,0.056,99.0,131.0
4344,88.38,1.15,0.291,98.0,139.0
4345,88.67,1.15,0.182,108.0,156.0
4346,88.95,1.15,0.173,94.0,154.0
4347,89.24,1.15,0.084,110.0,161.0
4348,89.53,1.15,0.327,99.0,125.0
4349,89.83,1.15,0.288,106.0,179.0
4350,90.12,1.15,0.147,102.0,146.0
4351,90.43,1.15,0.067,97.0,126.0
4352,90.73,1.15,0.35,106.0,171.0
4353,91.04,1.15,0.054,110.0,120.0
4354,91.34,1.15,0.14,94.0,123.0
4355,91.66,1.15,0.035,100.0,134.0
4356,91.97,1.15,0.368,112.0,167.0
4357,92.29,1.15,0.127,109.0,163.0
4358,92.61,1.15,0.055,109.0,157.0
4359,92.93,1.15,0.034,112.0,154.0
4360,93.25,1.15,0.261,110.0,155.0
4361,93.57,1.15,0.08,109.0,155.0
4362,93.9,1.15,0.016,114.0,143.0
4363,94.23,1.15,0.112,107.0,153.0
4364,94.56,1.15,0.515,109.0,163.0
4365,94.89,1.15,0.108,114.0,157.0
4366,95.23,1.15,0.477,106.0,149.0
4367,95.56,1.15,0.39,117.0,186.0
4368,95.9,1.15,0.169,112.0,151.0
4369,96.24,1.15,0.094,105.0,128.0
4370,96.57,1.15,0.193,111.0,145.0
4371,96.91,1.15,0.029,105.0,135.0
4372,97.25,1.15,0.06,113.0,141.0
4373,97.6,1.15,0.481,111.0,178.0
4374,97.94,1.15,0.081,109.0,143.0
4375,98.28,1.15,0.055,105.0,148.0
4376,98.62,1.15,0.365,110.0,160.0
4377,98.97,1.15,0.198,113.0,166.0
4378,99.31,1.15,0.164,113.0,156.0
4379,99.66,1.15,0.047,108.0,140.0
4380,100.0,1.15,0.338,116.0,159.0
4381,100.34,1.15,0.079,111.0,149.0
4382,100.69,1.15,0.101,121.0,171.0
4383,101.03,1.15,0.09,122.0,157.0
4384,101.38,1.15,0.183,116.0,161.0
4385,101.72,1.15,0.26,125.0,174.0
4386,102.06,1.15,0.299,117.0,189.0
4387,102.4,1.15,0.471,112.0,175.0
4388,102.75,1.15,0.198,125.0,175.0
4389,103.09,1.15,0.057,127.0,164.0
4390,103.43,1.15,0.288,124.0,188.0
4391,103.76,1.15,0.074,116.0,155.0
4392,104.1,1.15,0.081,114.0,152.0
4393,104.44,1.15,0.034,119.0,156.0
4394,104.77,1.15,0.186,133.0,175.0
4395,105.11,1.15,0.311,115.0,183.0
4396,105.44,1.15,0.158,126.0,183.0
4397,105.77,1.15,0.091,122.0,164.0
4398,106.1,1.15,0.045,127.0,167.0
4399,106.43,1.15,0.123,117.0,150.0
4400,106.75,1.15,0.074,122.0,148.0
4401,107.07,1.15,0.226,119.0,160.0
4402,107.39,1.15,0.042,120.0,170.0
4403,107.71,1.15,0.172,128.0,174.0
4404,108.03,1.15,0.171,119.0,176.0
4405,108.34,1.15,0.08,127.0,169.0
4406,108.66,1.15,0.035,126.0,157.0
4407,108.96,1.15,0.076,121.0,155.0
4408,109.27,1.15,0.077,122.0,166.0
4409,109.57,1.15,0.09,128.0,156.0
4410,109.88,1.15,0.229,127.0,172.0
4411,110.17,1.15,0.021,127.0,162.0
4412,110.47,1.15,0.304,126.0,192.0
4413,110.76,1.15,0.068,126.0,171.0
4414,111.05,1.15,0.183,128.0,180.0
4415,111.33,1.15,0.214,136.0,196.0
4416,111.62,1.15,0.297,132.0,201.0
4417,111.89,1.15,0.239,129.0,183.0
4418,112.17,1.15,0.115,124.0,158.0
4419,112.44,1.15,0.083,128.0,173.0
4420,112.71,1.15,0.268,126.0,172.0
4421,112.97,1.15,0.277,126.0,161.0
4422,113.23,1.15,0.173,121.0,170.0
4423,113.49,1.15,0.079,131.0,181.0
4424,113.74,1.15,0.106,142.0,195.0
4425,113.99,1.15,0.246,133.0,194.0
4426,114.23,1.15,0.062,136.0,192.0
4427,114.47,1.15,0.193,137.0,182.0
4428,114.71,1.15,0.089,131.0,172.0
4429,114.94,1.15,0.079,132.0,163.0
4430,115.17,1.15,0.109,126.0,175.0
4431,115.39,1.15,0.3,134.0,207.0
4432,115.61,1.15,0.214,134.0,183.0
4433,115.82,1.15,0.168,129.0,186.0
4434,116.03,1.15,0.514,140.0,210.0
4435,116.23,1.15,0.282,130.0,194.0
4436,116.43,1.15,0.108,149.0,179.0
4437,116.62,1.16,0.131,137.0,202.0
4438,116.81,1.16,0.242,135.0,181.0
4439,117.0,1.16,0.168,145.0,202.0
4440,117.18,1.16,0.054,124.0,179.0
4441,117.35,1.16,0.055,134.0,166.0
4442,117.52,1.16,0.056,134.0,195.0
4443,117.68,1.16,0.08,135.0,202.0
4444,117.84,1.16,0.096,137.0,192.0
4445,117.99,1.16,0.163,135.0,187.0
4446,118.14,1.16,0.094,143.0,191.0
4447,118.28,1.16,0.105,139.0,193.0
4448,118.42,1.16,0.229,139.0,204.0
4449,118.55,1.16,0.119,139.0,169.0
4450,118.68,1.16,0.288,131.0,186.0
4451,118.8,1.16,0.234,138.0,190.0
4452,118.91,1.16,0.229,139.0,189.0
4453,119.02,1.16,0.223,132.0,179.0
4454,119.12,1.16,0.059,142.0,176.0
4455,119.22,1.16,0.214,128.0,195.0
4456,119.31,1.16,0.079,150.0,196.0
4457,119.4,1.16,0.315,138.0,199.0
4458,119.48,1.16,0.134,134.0,180.0
4459,119.56,1.16,0.104,141.0,185.0
4460,119.63,1.16,0.336,141.0,212.0
4461,119.69,1.16,0.196,149.0,205.0
4462,119.75,1.16,0.117,147.0,206.0
4463,119.8,1.16,0.252,132.0,204.0
4464,119.84,1.16,0.383,137.0,194.0
4465,119.88,1.16,0.113,134.0,185.0
4466,119.92,1.16,0.025,142.0,190.0
4467,119.95,1.16,0.128,146.0,187.0
4468,119.97,1.16,0.211,132.0,192.0
4469,119.99,1.16,0.12,138.0,186.0
4470,120.0,1.16,0.051,136.0,195.0
4471,120.0,1.16,0.149,143.0,206.0
4472,120.0,1.16,0.093,141.0,190.0
4473,119.99,1.16,0.274,145.0,206.0
4474,119.98,1.16,0.038,137.0,197.0
4475,119.96,1.16,0.338,138.0,197.0
4476,119.93,1.16,0.293,141.0,206.0
4477,119.9,1.16,0.04,137.0,181.0
4478,119.87,1.16,0.068,140.0,199.0
4479,119.82,1.16,0.138,145.0,211.0
4480,119.77,1.16,0.355,149.0,226.0
4481,119.72,1.16,0.07,136.0,176.0
4482,119.66,1.16,0.086,149.0,199.0
4483,119.59,1.16,0.264,136.0,182.0
4484,119.52,1.16,0.152,143.0,199.0
4485,119.44,1.16,0.164,136.0,179.0
4486,119.36,1.16,0.067,133.0,200.0
4487,119.27,1.16,0.246,144.0,199.0
4488,119.17,1.16,0.305,138.0,210.0
4489,119.07,1.16,0.272,144.0,222.0
4490,118.97,1.16,0.162,141.0,203.0
4491,118.86,1.16,0.16,140.0,187.0
4492,118.74,1.16,0.083,140.0,182.0
4493,118.61,1.16,0.215,143.0,230.0
4494,118.49,1.16,0.241,142.0,221.0
4495,118.35,1.16,0.206,135.0,192.0
4496,118.21,1.16,0.103,139.0,184.0
4497,118.07,1.16,0.12,144.0,187.0
4498,117.92,1.16,0.104,137.0,178.0
4499,117.76,1.16,0.161,134.0,192.0
4500,117.6,1.16,0.125,133.0,204.0
4501,117.43,1.16,0.106,140.0,188.0
4502,117.26,1.16,0.578,134.0,226.0
4503,117.09,1.16,0.019,137.0,189.0
4504,116.9,1.16,0.195,134.0,184.0
4505,116.72,1.16,0.045,141.0,196.0
4506,116.53,1.16,0.145,136.0,196.0
4507,116.33,1.16,0.247,142.0,211.0
4508,116.13,1.16,0.081,141.0,185.0
4509,115.92,1.16,0.029,134.0,183.0
4510,115.71,1.16,0.193,141.0,208.0
4511,115.5,1.16,0.092,132.0,187.0
4512,115.28,1.16,0.063,135.0,190.0
4513,115.05,1.16,0.124,129.0,174.0
4514,114.82,1.16,0.33,136.0,210.0
4515,114.59,1.16,0.095,134.0,194.0
4516,114.35,1.16,0.082,135.0,176.0
4517,114.11,1.16,0.126,125.0,157.0
4518,113.87,1.16,0.05,122.0,178.0
4519,113.62,1.16,0.131,126.0,167.0
4520,113.36,1.16,0.346,134.0,190.0
4521,113.1,1.16,0.063,134.0,181.0
4522,112.84,1.16,0.067,136.0,179.0
4523,112.58,1.16,0.166,128.0,158.0
4524,112.31,1.16,0.239,131.0,195.0
4525,112.03,1.16,0.317,126.0,193.0
4526,111.76,1.16,0.027,136.0,169.0
4527,111.48,1.16,0.11,126.0,170.0
4528,111.19,1.16,0.25,135.0,182.0
4529,110.9,1.16,0.045,127.0,160.0
4530,110.61,1.16,0.304,136.0,191.0
4531,110.32,1.16,0.235,129.0,188.0
4532,110.02,1.16,0.042,128.0,190.0
4533,109.73,1.16,0.112,123.0,163.0
4534,109.42,1.16,0.12,138.0,195.0
4535,109.12,1.16,0.161,131.0,189.0
4536,108.81,1.16,0.136,129.0,155.0
4537,108.5,1.16,0.081,127.0,156.0
4538,108.19,1.16,0.316,122.0,198.0
4539,107.87,1.16,0.105,128.0,169.0
4540,107.55,1.16,0.152,124.0,176.0
4541,107.23,1.16,0.207,125.0,178.0
4542,106.91,1.16,0.113,128.0,153.0
4543,106.59,1.16,0.196,125.0,168.0
4544,106.26,1.16,0.115,123.0,175.0
4545,105.93,1.16,0.367,130.0,183.0
4546,105.6,1.16,0.097,118.0,156.0
4547,105.27,1.16,0.101,114.0,142.0
4548,104.94,1.16,0.231,118.0,158.0
4549,104.61,1.16,0.321,122.0,173.0
4550,104.27,1.16,0.16,124.0,153.0
4551,103.93,1.16,0.432,117.0,189.0
4552,103.6,1.16,0.036,139.0,169.0
4553,103.26,1.16,0.117,121.0,162.0
4554,102.92,1.16,0.107,120.0,155.0
4555,102.57,1.16,0.184,112.0,167.0
4556,102.23,1.16,0.074,111.0,136.0
4557,101.89,1.16,0.173,109.0,144.0
4558,101.55,1.16,0.055,125.0,152.0
4559,101.2,1.16,0.116,123.0,143.0
4560,100.86,1.16,0.149,117.0,166.0
4561,100.52,1.16,0.172,110.0,153.0
4562,100.17,1.16,0.136,115.0,159.0
4563,99.83,1.16,0.109,123.0,175.0
4564,99.48,1.16,0.086,113.0,153.0
4565,99.14,1.16,0.194,110.0,150.0
4566,98.8,1.16,0.087,113.0,154.0
4567,98.45,1.16,0.215,113.0,154.0
4568,98.11,1.16,0.119,117.0,171.0
4569,97.77,1.16,0.058,102.0,132.0
4570,97.43,1.16,0.038,114.0,149.0
4571,97.08,1.16,0.067,109.0,152.0
4572,96.74,1.16,0.384,110.0,187.0
4573,96.4,1.16,0.048,116.0,143.0
4574,96.07,1.16,0.062,105.0,128.0
4575,95.73,1.16,0.148,112.0,151.0
4576,95.39,1.16,0.077,113.0,144.0
4577,95.06,1.16,0.118,113.0,161.0
4578,94.73,1.16,0.211,113.0,161.0
4579,94.4,1.16,0.298,112.0,152.0
4580,94.07,1.16,0.115,113.0,161.0
4581,93.74,1.16,0.432,104.0,177.0
4582,93.41,1.16,0.294,115.0,159.0
4583,93.09,1.16,0.064,102.0,139.0
4584,92.77,1.16,0.317,110.0,138.0
4585,92.45,1.16,0.078,104.0,135.0
4586,92.13,1.16,0.045,98.0,133.0
4587,91.81,1.16,0.074,104.0,137.0
4588,91.5,1.16,0.114,106.0,144.0
4589,91.19,1.16,0.023,113.0,140.0
4590,90.88,1.16,0.072,115.0,166.0
4591,90.58,1.16,0.028,105.0,133.0
4592,90.27,1.16,0.436,98.0,136.0
4593,89.98,1.16,0.119,98.0,133.0
4594,89.68,1.16,0.178,108.0,159.0
4595,89.39,1.16,0.095,107.0,150.0
4596,89.1,1.16,0.146,100.0,133.0
4597,88.81,1.16,0.045,97.0,146.0
4598,88.52,1.16,0.077,108.0,144.0
4599,88.24,1.16,0.17,96.0,116.0
4600,87.97,1.16,0.041,100.0,138.0
4601,87.69,1.16,0.089,104.0,139.0
4602,87.42,1.16,0.158,92.0,126.0
4603,87.16,1.16,0.045,106.0,149.0
4604,86.9,1.16,0.28,113.0,160.0
4605,86.64,1.16,0.123,101.0,135.0
4606,86.38,1.16,0.209,100.0,128.0
4607,86.13,1.16,0.121,100.0,131.0
4608,85.89,1.16,0.159,101.0,142.0
4609,85.65,1.16,0.092,96.0,123.0
4610,85.41,1.16,0.067,94.0,108.0
4611,85.18,1.16,0.052,97.0,135.0
4612,84.95,1.16,0.198,100.0,146.0
4613,84.72,1.16,0.119,94.0,134.0
4614,84.5,1.16,0.096,92.0,114.0
4615,84.29,1.16,0.037,96.0,126.0
4616,84.08,1.16,0.131,91.0,127.0
4617,83.87,1.16,0.108,101.0,143.0
4618,83.67,1.16,0.172,80.0,117.0
4619,83.47,1.16,0.172,91.0,112.0
4620,83.28,1.16,0.267,104.0,166.0
4621,83.1,1.16,0.027,96.0,113.0
4622,82.91,1.16,0.165,97.0,118.0
4623,82.74,1.16,0.108,96.0,100.0
4624,82.57,1.16,0.095,93.0,132.0
4625,82.4,1.16,0.084,101.0,151.0
4626,82.24,1.16,0.046,93.0,117.0
4627,82.08,1.16,0.076,91.0,105.0
4628,81.93,1.16,0.144,99.0,144.0
4629,81.79,1.16,0.219,86.0,108.0
4630,81.65,1.16,0.218,94.0,138.0
4631,81.51,1.16,0.056,92.0,113.0
4632,81.39,1.16,0.132,93.0,123.0
4633,81.26,1.16,0.149,92.0,130.0
4634,81.14,1.16,0.127,96.0,135.0
4635,81.03,1.16,0.018,100.0,132.0
4636,80.93,1.16,0.146,97.0,147.0
4637,80.83,1.16,0.106,92.0,142.0
4638,80.73,1.16,0.112,97.0,150.0
4639,80.64,1.16,0.256,98.0,138.0
4640,80.56,1.16,0.261,96.0,138.0
4641,80.48,1.16,0.108,99.0,148.0
4642,80.41,1.16,0.124,82.0,105.0
4643,80.34,1.17,0.054,94.0,120.0
4644,80.28,1.17,0.05,95.0,126.0
4645,80.23,1.17,0.28,86.0,124.0
4646,80.18,1.17,0.326,95.0,135.0
4647,80.13,1.17,0.192,98.0,127.0
4648,80.1,1.17,0.363,92.0,145.0
4649,80.07,1.17,0.141,97.0,129.0
4650,80.04,1.17,0.161,98.0,137.0
4651,80.02,1.17,0.202,100.0,140.0
4652,80.01,1.17,0.163,99.0,144.0
4653,80.0,1.17,0.125,100.0,141.0
4654,80.0,1.17,0.144,91.0,122.0
4655,80.0,1.17,0.159,91.0,122.0
4656,80.01,1.17,0.221,81.0,113.0
4657,80.03,1.17,0.063,88.0,106.0
4658,80.05,1.17,0.234,99.0,133.0
4659,80.08,1.17,0.211,90.0,132.0
4660,80.12,1.17,0.032,95.0,129.0
4661,80.16,1.17,0.154,95.0,121.0
4662,80.2,1.17,0.18,100.0,137.0
4663,80.25,1.17,0.085,84.0,96.0
4664,80.31,1.17,0.206,95.0,135.0
4665,80.37,1.17,0.249,95.0,133.0
4666,80.44,1.17,0.157,90.0,144.0
4667,80.52,1.17,0.23,99.0,146.0
4668,80.6,1.17,0.054,87.0,106.0
4669,80.69,1.17,0.263,99.0,133.0
4670,80.78,1.17,0.147,84.0,121.0
4671,80.88,1.17,0.311,90.0,140.0
4672,80.98,1.17,0.215,94.0,151.0
4673,81.09,1.17,0.118,96.0,142.0
4674,81.2,1.17,0.146,85.0,122.0
4675,81.32,1.17,0.12,100.0,150.0
4676,81.45,1.17,0.176,99.0,138.0
4677,81.58,1.17,0.319,105.0,153.0
4678,81.72,1.17,0.13,99.0,123.0
4679,81.86,1.17,0.301,92.0,148.0
4680,82.01,1.17,0.338,90.0,134.0
4681,82.16,1.17,0.067,94.0,124.0
4682,82.32,1.17,0.124,107.0,138.0
4683,82.48,1.17,0.1,97.0,143.0
4684,82.65,1.17,0.242,97.0,148.0
4685,82.82,1.17,0.135,104.0,133.0
4686,83.0,1.17,0.156,91.0,131.0
4687,83.19,1.17,0.29,100.0,152.0
4688,83.38,1.17,0.349,100.0,135.0
4689,83.57,1.17,0.362,102.0,158.0
4690,83.77,1.17,0.116,102.0,143.0
4691,83.97,1.17,0.327,98.0,149.0
4692,84.18,1.17,0.189,92.0,148.0
4693,84.39,1.17,0.223,96.0,165.0
4694,84.61,1.17,0.334,103.0,164.0
4695,84.83,1.17,0.058,108.0,147.0
4696,85.06,1.17,0.15,93.0,135.0
4697,85.29,1.17,0.33,93.0,141.0
4698,85.53,1.17,0.132,92.0,149.0
4699,85.77,1.17,0.194,97.0,136.0
4700,86.01,1.17,0.116,105.0,139.0
4701,86.26,1.17,0.124,108.0,152.0
4702,86.51,1.17,0.205,91.0,148.0
4703,86.77,1.17,0.26,96.0,127.0
4704,87.03,1.17,0.107,95.0,122.0
4705,87.29,1.17,0.263,98.0,133.0
4706,87.56,1.17,0.143,101.0,127.0
4707,87.83,1.17,0.237,101.0,134.0
4708,88.11,1.17,0.147,106.0,155.0
4709,88.38,1.17,0.197,94.0,133.0
4710,88.67,1.17,0.148,101.0,126.0
4711,88.95,1.17,0.045,111.0,154.0
4712,89.24,1.17,0.121,112.0,155.0
4713,89.53,1.17,0.142,113.0,165.0
4714,89.83,1.17,0.146,107.0,141.0
4715,90.12,1.17,0.469,102.0,145.0
4716,90.43,1.17,0.249,107.0,159.0
4717,90.73,1.17,0.211,119.0,175.0
4718,91.04,1.17,0.138,104.0,131.0
4719,91.34,1.17,0.035,116.0,156.0
4720,91.66,1.17,0.123,95.0,124.0
4721,91.97,1.17,0.249,111.0,167.0
4722,92.29,1.17,0.103,111.0,157.0
4723,92.61,1.17,0.101,110.0,161.0
4724,92.93,1.17,0.07,111.0,140.0
4725,93.25,1.17,0.075,112.0,143.0
4726,93.57,1.17,0.515,113.0,172.0
4727,93.9,1.17,0.238,108.0,149.0
4728,94.23,1.17,0.208,109.0,157.0
4729,94.56,1.17,0.2,104.0,135.0
4730,94.89,1.17,0.377,115.0,186.0
4731,95.23,1.17,0.298,118.0,189.0
4732,95.56,1.17,0.027,121.0,170.0
4733,95.9,1.17,0.082,108.0,150.0
4734,96.24,1.17,0.211,104.0,145.0
4735,96.57,1.17,0.184,115.0,162.0
4736,96.91,1.17,0.16,108.0,141.0
4737,97.25,1.17,0.066,117.0,158.0
4738,97.6,1.17,0.135,104.0,145.0
4739,97.94,1.17,0.229,120.0,162.0
4740,98.28,1.17,0.125,116.0,175.0
4741,98.62,1.17,0.057,106.0,140.0
4742,98.97,1.17,0.256,118.0,158.0
4743,99.31,1.17,0.054,117.0,153.0
4744,99.66,1.17,0.261,120.0,165.0
4745,100.0,1.17,0.128,121.0,157.0
4746,100.34,1.17,0.136,106.0,160.0
4747,100.69,1.17,0.21,116.0,163.0
4748,101.03,1.17,0.104,118.0,170.0
4749,101.38,1.18,0.365,118.0,179.0
4750,101.72,1.18,0.071,118.0,162.0
4751,102.06,1.18,0.258,125.0,179.0
4752,102.4,1.18,0.103,112.0,147.0
4753,102.75,1.18,0.186,119.0,179.0
4754,103.09,1.18,0.14,120.0,171.0
4755,103.43,1.18,0.219,121.0,169.0
4756,103.76,1.18,0.063,117.0,166.0
4757,104.1,1.18,0.31,133.0,209.0
4758,104.44,1.18,0.217,128.0,184.0
4759,104.77,1.18,0.176,134.0,202.0
4760,105.11,1.18,0.106,127.0,167.0
4761,105.44,1.18,0.119,128.0,165.0
4762,105.77,1.18,0.292,124.0,176.0
4763,106.1,1.18,0.062,133.0,177.0
4764,106.43,1.18,0.127,128.0,190.0
4765,106.75,1.18,0.342,125.0,180.0
4766,107.07,1.18,0.131,135.0,189.0
4767,107.39,1.18,0.228,120.0,181.0
4768,107.71,1.18,0.112,123.0,172.0
4769,108.03,1.18,0.378,141.0,205.0
4770,108.34,1.18,0.387,131.0,183.0
4771,108.66,1.18,0.237,115.0,175.0
4772,108.96,1.18,0.164,133.0,174.0
4773,109.27,1.18,0.184,124.0,168.0
4774,109.57,1.18,0.233,126.0,179.0
4775,109.88,1.18,0.273,142.0,217.0
4776,110.17,1.18,0.172,138.0,201.0
4777,110.47,1.18,0.232,140.0,200.0
4778,110.76,1.18,0.184,127.0,190.0
4779,111.05,1.18,0.055,129.0,186.0
4780,111.33,1.18,0.107,132.0,174.0
4781,111.62,1.18,0.218,136.0,188.0
4782,111.89,1.18,0.171,130.0,188.0
4783,112.17,1.18,0.205,142.0,216.0
4784,112.44,1.18,0.39,135.0,195.0
4785,112.71,1.18,0.037,140.0,167.0
4786,112.97,1.18,0.22,129.0,189.0
4787,113.23,1.18,0.317,131.0,205.0
4788,113.49,1.18,0.21,135.0,191.0
4789,113.74,1.18,0.099,132.0,204.0
4790,113.99,1.18,0.083,140.0,179.0
4791,114.23,1.18,0.066,140.0,179.0
4792,114.47,1.18,0.105,134.0,174.0
4793,114.71,1.18,0.188,139.0,194.0
4794,114.94,1.18,0.149,146.0,202.0
4795,115.17,1.18,0.442,141.0,207.0
4796,115.39,1.18,0.061,139.0,197.0
4797,115.61,1.18,0.13,143.0,198.0
4798,115.82,1.18,0.076,145.0,184.0
4799,116.03,1.18,0.04,145.0,197.0
4800,116.23,1.18,0.493,137.0,208.0
4801,116.43,1.18,0.291,142.0,206.0
4802,116.62,1.18,0.177,136.0,198.0
4803,116.81,1.18,0.256,138.0,207.0
4804,117.0,1.18,0.09,141.0,198.0
4805,117.18,1.18,0.083,131.0,177.0
4806,117.35,1.18,0.017,141.0,174.0
4807,117.52,1.18,0.246,135.0,190.0
4808,117.68,1.18,0.327,133.0,195.0
4809,117.84,1.18,0.134,143.0,211.0
4810,117.99,1.18,0.049,138.0,178.0
4811,118.14,1.18,0.223,141.0,201.0
4812,118.28,1.18,0.185,139.0,181.0
4813,118.42,1.18,0.223,137.0,197.0
4814,118.55,1.18,0.099,141.0,190.0
4815,118.68,1.18,0.131,134.0,181.0
4816,118.8,1.18,0.251,140.0,208.0
4817,118.91,1.18,0.062,151.0,194.0
4818,119.02,1.18,0.186,135.0,202.0
4819,119.12,1.18,0.158,148.0,197.0
4820,119.22,1.18,0.177,152.0,224.0
4821,119.31,1.18,0.281,137.0,182.0
4822,119.4,1.18,0.411,143.0,218.0
4823,119.48,1.18,0.139,135.0,191.0
4824,119.56,1.18,0.044,134.0,174.0
4825,119.63,1.18,0.017,143.0,189.0
4826,119.69,1.18,0.293,144.0,204.0
4827,119.75,1.18,0.12,139.0,194.0
4828,119.8,1.18,0.122,136.0,188.0
4829,119.84,1.18,0.025,138.0,203.0
4830,119.88,1.19,0.079,147.0,182.0
4831,119.92,1.19,0.088,147.0,199.0
4832,119.95,1.19,0.273,145.0,205.0
4833,119.97,1.19,0.136,140.0,193.0
4834,119.99,1.19,0.413,137.0,205.0
4835,120.0,1.19,0.073,149.0,195.0
4836,120.0,1.19,0.053,151.0,194.0
4837,120.0,1.19,0.121,140.0,197.0
4838,119.99,1.19,0.139,142.0,190.0
4839,119.98,1.19,0.078,135.0,181.0
4840,119.96,1.19,0.187,145.0,204.0
4841,119.93,1.19,0.14,153.0,202.0
4842,119.9,1.19,0.122,147.0,206.0
4843,119.87,1.19,0.279,153.0,211.0
4844,119.82,1.19,0.273,140.0,206.0
4845,119.77,1.19,0.242,136.0,197.0
4846,119.72,1.19,0.437,150.0,226.0
4847,119.66,1.19,0.109,143.0,183.0
4848,119.59,1.19,0.208,138.0,193.0
4849,119.52,1.19,0.342,151.0,212.0
4850,119.44,1.19,0.224,139.0,195.0
4851,119.36,1.19,0.306,136.0,206.0
4852,119.27,1.19,0.117,145.0,196.0
4853,119.17,1.19,0.206,135.0,202.0
4854,119.07,1.19,0.144,147.0,204.0
4855,118.97,1.19,0.053,136.0,188.0
4856,118.86,1.19,0.159,143.0,204.0
4857,118.74,1.19,0.072,143.0,205.0
4858,118.61,1.19,0.31,142.0,194.0
4859,118.49,1.19,0.094,134.0,176.0
4860,118.35,1.19,0.397,140.0,210.0
4861,118.21,1.19,0.273,147.0,220.0
4862,118.07,1.19,0.035,139.0,185.0
4863,117.92,1.19,0.068,135.0,179.0
4864,117.76,1.19,0.124,138.0,198.0
4865,117.6,1.19,0.212,134.0,185.0
4866,117.43,1.19,0.366,129.0,187.0
4867,117.26,1.19,0.198,139.0,199.0
4868,117.09,1.19,0.28,140.0,225.0
4869,116.9,1.19,0.111,143.0,193.0
4870,116.72,1.19,0.156,141.0,188.0
4871,116.53,1.19,0.129,142.0,188.0
4872,116.33,1.19,0.264,138.0,194.0
4873,116.13,1.19,0.141,149.0,217.0
4874,115.92,1.19,0.363,134.0,195.0
4875,115.71,1.19,0.214,136.0,195.0
4876,115.5,1.19,0.079,146.0,195.0
4877,115.28,1.19,0.233,135.0,179.0
4878,115.05,1.19,0.169,137.0,186.0
4879,114.82,1.19,0.243,139.0,173.0
4880,114.59,1.19,0.278,142.0,207.0
4881,114.35,1.19,0.257,137.0,201.0
4882,114.11,1.19,0.156,132.0,173.0
4883,113.87,1.19,0.137,134.0,178.0
4884,113.62,1.19,0.164,138.0,178.0
4885,113.36,1.19,0.074,134.0,157.0
4886,113.1,1.19,0.386,133.0,183.0
4887,112.84,1.19,0.135,130.0,184.0
4888,112.58,1.19,0.175,140.0,192.0
4889,112.31,1.19,0.044,133.0,179.0
